date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Chaffey,W,11-6,11,6,5,win,20230128_365n,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 1,home,Fullerton,L,13-3,13,3,10,win,20230201_93jy,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 3,home,Cerro Coso,W,15-5,15,5,10,win,20230203_791p,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 4,home,Cerro Coso,L,8-3,8,3,5,win,20230204_lte3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 7,home,Chaffey,W,14-4,14,4,10,win,20230207_lhdi,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 9,home,Saddleback,L,8-1,8,1,7,win,20230209_sszk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 11,home,Orange Coast,L,7-6,7,6,1,win,20230211_nyax,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 15,home,Saddleback,L,8-4,8,4,4,win,20230215_0772,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 17,home,East Los Angeles,W,4-2,4,2,2,win,20230217_htv5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 18,home,El Camino,L,6-0,6,0,6,win,20230218_jqfq,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 21,home,Orange Coast,W,5-3,5,3,2,win,20230221_rcta,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 22,home,Saddleback,L,12-10,12,10,2,win,20230222_i9uc,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Feb 28,home,Fullerton,W,5-3,5,3,2,win,20230228_yoyp,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 3,home,Imperial Valley,W,12-2,12,2,10,win,20230303_8tvk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 4,home,Imperial Valley,L,2-1,2,1,1,win,20230304_zrz8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 5,home,Riverside,L,6-2,6,2,4,win,20230305_7a9c,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 7,home,San Diego Mesa,L,3-2,3,2,1,win,20230307_22nd,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 9,home,San Diego Mesa,W,14-4,14,4,10,win,20230309_zte1,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
Mar 14,home,San Diego City,W,5-0,5,0,5,win,20230314_ztxp,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Southwestern,southwestern,benjisolano7nd6,Benji Solano
