date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Barstow,W,16-3,16,3,13,win,20170128_2sxq,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 7,home,San Joaquin Delta,L,14-1,14,1,13,win,20170207_hciq,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 14,home,LA Pierce,L,17-8,17,8,9,win,20170214_sz6h,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 16,home,Antelope Valley,W,4-3,4,3,1,win,20170216_bnto,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 20,home,San Joaquin Delta,L,8-0,8,0,8,win,20170220_e8dg,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 22,home,LA Mission,L,7-4,7,4,3,win,20170222_w88m,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Feb 25,home,Hartnell,L,7-3,7,3,4,win,20170225_rdop,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 4,home,Oxnard,L,5-4,5,4,1,win,20170304_0wqg,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 4,home,Oxnard,W,13-2,13,2,11,win,20170304_tv9y,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 7,home,Sequoias,L,11-0,11,0,11,win,20170307_1akb,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 9,home,Sequoias,W,4-3,4,3,1,win,20170309_pakx,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 11,home,Sequoias,L,10-9,10,9,1,win,20170311_7ucw,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 14,home,Porterville,W,9-1,9,1,8,win,20170314_dzal,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 18,home,Porterville,W,14-8,14,8,6,win,20170318_1eq3,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 21,home,Merced,L,6-3,6,3,3,win,20170321_7052,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 23,home,Merced,L,19-5,19,5,14,win,20170323_7mdc,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Mar 30,home,Cerro Coso,L,4-2,4,2,2,win,20170330_a24u,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 1,home,Cerro Coso,L,19-5,19,5,14,win,20170401_5d1o,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 4,home,Fresno City,W,9-8,9,8,1,win,20170404_2fuq,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 6,home,Fresno City,W,9-2,9,2,7,win,20170406_bjg0,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 8,home,Fresno City,L,5-2,5,2,3,win,20170408_dloc,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 13,home,EC-Compton Center,W,8-7,8,7,1,win,20170413_4hsk,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 14,home,Ventura,W,6-0,6,0,6,win,20170414_hnja,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 15,home,Moorpark,W,9-5,9,5,4,win,20170415_rywr,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 19,home,West Hills Coalinga,W,10-2,10,2,8,win,20170419_fawf,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 20,home,West Hills Coalinga,W,11-8,11,8,3,win,20170420_iqj1,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 22,home,West Hills Coalinga,W,7-5,7,5,2,win,20170422_4jum,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 25,home,Reedley,L,2-1,2,1,1,win,20170425_4r5p,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 27,home,Reedley,L,16-5,16,5,11,win,20170427_quv9,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
Apr 28,home,Reedley,W,3-1,3,1,2,win,20170428_vhhv,0,0,0,0,0.0,,,,0.00,,,2017,,Taft,taft,kylegaurafzbh,Kyle Gaura
