date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,San Diego Mesa,W,12-8,12,8,4,win,20230127_pjow,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Jan 28,home,San Diego Mesa,L,10-9,10,9,1,win,20230128_j1qk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Jan 31,home,East Los Angeles,W,10-0,10,0,10,win,20230131_8lnd,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 2,home,Sierra,L,8-4,8,4,4,win,20230202_cepd,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 3,home,Reedley,L,9-8,9,8,1,win,20230203_6qcd,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 4,home,Oxnard,W,15-5,15,5,10,win,20230204_mrwq,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 7,home,Compton,W,21-6,21,6,15,win,20230207_c2op,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 9,home,Cerritos,L,5-4,5,4,1,win,20230209_u9ax,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 14,home,East Los Angeles,W,7-1,7,1,6,win,20230214_4awh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Feb 21,home,Canyons,W,6-0,6,0,6,win,20230221_dhun,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 2,home,Glendale,W,13-10,13,10,3,win,20230302_1d4f,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 4,home,LA Mission,W,13-6,13,6,7,win,20230304_srgx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 7,home,Orange Coast,L,10-4,10,4,6,win,20230307_n2b3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 9,home,Orange Coast,W,12-8,12,8,4,win,20230309_b4kv,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 11,home,Orange Coast,W,16-4,16,4,12,win,20230311_11td,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 13,home,Saddleback,L,11-4,11,4,7,win,20230313_e6h5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 16,home,Saddleback,W,11-6,11,6,5,win,20230316_e1ic,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
Mar 17,home,Saddleback,L,6-3,6,3,3,win,20230317_kyqx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Santa Ana,santaana,michaelpoota1hb,Michael Poot
