date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 21  #,home,Skyline,,,,,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Jan 27,home,Diablo Valley,L,7-6,7,6,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Jan 28,home,Sierra,L,8-5,8,5,3,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Jan 29,home,Diablo Valley,W,7-5,7,5,2,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 3,home,Sequoias,W,24-6,24,6,18,win,20220203_80u3,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 4,home,Sequoias,L,12-11,12,11,1,win,20220204_9kt5,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 5,home,Sequoias,L,18-5,18,5,13,win,20220205_y7we,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 8,home,Diablo Valley,L,8-1,8,1,7,win,20220208_kys2,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 9,home,Chabot,W,7-6,7,6,1,win,20220209_8xpw,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 10,home,Cabrillo,W,5-4,5,4,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 12,home,San Mateo,L,15-1,15,1,14,win,20220212_n92p,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 15,home,Santa Rosa,L,10-5,10,5,5,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 17,home,Santa Rosa,W,4-0,4,0,4,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 22,home,San Mateo,L,8-0,8,0,8,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Feb 24,home,San Mateo,W,8-7,8,7,1,win,20220224_ti1z,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 1,home,Mission,W,7-2,7,2,5,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 4,home,Folsom Lake,L,16-7,16,7,9,win,20220304_1qk6,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 5,home,Mendocino,W,9-4,9,4,5,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 8,home,Yuba,L,6-3,6,3,3,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 10,home,Napa Valley,W,12-1,12,1,11,win,20220310_26c5,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 15,home,Contra Costa,W,13-10,13,10,3,win,20220315_fbpg,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 17,home,Contra Costa,W,13-5,13,5,8,win,20220317_6ccu,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 18,home,Contra Costa,W,11-3,11,3,8,win,20220318_uf3j,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 22,home,Solano,L,13-7,13,7,6,win,20220322_lva3,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 24,home,Solano,W,16-15,16,15,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 26,home,Solano,L,4-1,4,1,3,win,20220326_dohv,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 29,home,Los Medanos,W,9-2,9,2,7,win,20220329_ewc8,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Mar 31,home,Los Medanos,L,16-3,16,3,13,win,20220331_ud6v,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 1,home,Los Medanos,L,8-5,8,5,3,win,20220401_tbke,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 5,home,Laney,W,7-2,7,2,5,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 7,home,Laney,W,10-5,10,5,5,win,20220407_atw7,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 8,home,Laney,W,5-1,5,1,4,win,20220408_wpgp,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 12,home,Mendocino,L,19-8,19,8,11,win,20220412_x8tz,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 13,home,Mendocino,W,15-3,15,3,12,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 15,home,Mendocino,W,9-5,9,5,4,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 19,home,Yuba,W,21-6,21,6,15,win,20220419_avcz,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 22,home,Yuba,W,14-6,14,6,8,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 23,home,Yuba,W,11-5,11,5,6,win,20220423_az4b,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 26,home,Napa Valley,W,12-5,12,5,7,win,20220426_66wn,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 28,home,Napa Valley,W,4-3,4,3,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
Apr 29,home,Napa Valley,L,7-6,7,6,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
May 3,home,Sequoias,W,4-1,4,1,3,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
May 6,home,Ohlone,W,5-3,5,3,2,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
May 7,home,Ohlone,L,11-9,11,9,2,win,20220507_fyfh,0,0,0,0,0.0,,,,0.00,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
May 7,home,Ohlone,L,5-4,5,4,1,win,,,,,,,,,,,,,2022,,Marin,marin,devenkirtleyn9cp,Deven Kirtley
