date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Laney,W,6-5,6,5,1,win,20160129_33ey,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Jan 30,home,Cosumnes River,L,11-10,11,10,1,win,20160130_1eej,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 4,home,Cosumnes River,L,2-1,2,1,1,win,20160204_pp4h,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 5,home,Redwoods,W,15-1,15,1,14,win,20160205_1gnj,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 11,home,Shasta,W,8-3,8,3,5,win,20160211_ajwp,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 12,home,Shasta,W,5-1,5,1,4,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 13,home,Shasta,W,3-1,3,1,2,win,20160213_g96g,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 19,home,San Diego Mesa,L,5-3,5,3,2,win,20160219_sug1,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 19,home,San Diego Mesa,L,4-3,4,3,1,win,20160219_62to,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 20,home,San Diego Mesa,W,11-8,11,8,3,win,20160220_1r76,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 25,home,Los Medanos,L,8-4,8,4,4,win,20160225_cebs,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 26,home,San Francisco,L,4-3,4,3,1,win,20160226_03pw,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Feb 27,home,Los Medanos,L,6-3,6,3,3,win,20160227_zfot,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 8,home,Chabot,L,7-3,7,3,4,win,20160308_ciic,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 10,home,West Valley,W,6-0,6,0,6,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 12,home,San Francisco,T,4-4,4,4,0,tie,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 15,home,Ohlone,W,11-7,11,7,4,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 17,home,Ohlone,L,7-2,7,2,5,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 19,home,Hartnell,L,11-4,11,4,7,win,20160319_72nj,0,0,0,0,0.0,,,,0.00,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 22,home,Hartnell,W,4-0,4,0,4,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 24,home,Monterey,L,5-1,5,1,4,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Mar 26,home,Monterey,W,5-4,5,4,1,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
Apr 2,home,Canada,L,10-9,10,9,1,win,,,,,,,,,,,,,2016,,Skyline,skyline,stevenhughes8vok,Steven Hughes
