date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Apr 10,home,Bakersfield,W,7-0,7,0,7,win,20210410_zrbr,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
Apr 15,home,Ventura,W,3-2,3,2,1,win,20210415_fy36,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
Apr 15,home,Ventura,L,10-1,10,1,9,win,20210415_3qs0,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
Apr 24,home,Oxnard,L,1-0,1,0,1,win,20210424_2plp,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
Apr 29,home,Ventura,L,16-15,16,15,1,win,20210429_lbej,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
Apr 29,home,Ventura,W,10-6,10,6,4,win,20210429_vmfr,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 13,home,Oxnard,L,7-4,7,4,3,win,20210513_9p7y,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 13,home,Oxnard,W,9-4,9,4,5,win,20210513_r91z,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 15,home,Oxnard,W,4-3,4,3,1,win,20210515_93dd,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 20,home,Antelope Valley,W,19-2,19,2,17,win,20210520_44vv,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 22,home,Antelope Valley,W,4-0,4,0,4,win,20210522_b806,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 27,home,Allan Hancock,W,5-2,5,2,3,win,20210527_esff,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 29,home,Allan Hancock,L,13-6,13,6,7,win,20210529_93mb,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
May 29,home,Allan Hancock,L,10-4,10,4,6,win,20210529_ybvj,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,Moorpark,moorpark,trentpackardilcq,Trent Packard
