date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,San Francisco,W,5-2,5,2,3,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 4,home,San Francisco,W,6-2,6,2,4,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 6,home,Mission,W,2-0,2,0,2,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 9,home,Mission,L,9-5,9,5,4,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 11,home,Sierra,L,6-3,6,3,3,win,20160211_idr9,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 13,home,De Anza,L,1-0,1,0,1,win,20160213_oeuj,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 16,home,Santa Rosa,L,13-5,13,5,8,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 18,home,San Francisco,W,11-1,11,1,10,win,20160218_qgw9,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 25,home,Diablo Valley,L,7-6,7,6,1,win,20160225_99hf,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Feb 27,home,Diablo Valley,L,6-2,6,2,4,win,20160227_vend,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 1,home,Napa,W,4-2,4,2,2,win,20160301_h4dh,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 3,home,Napa,L,9-7,9,7,2,win,20160303_5966,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 8,home,Mendocino,L,5-4,5,4,1,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 12,home,Laney,L,3-2,3,2,1,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 12,home,Laney,W,4-3,4,3,1,win,20160312_gart,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 15,home,Marin,L,12-0,12,0,12,win,20160315_modv,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 16,home,Mendocino,L,2-1,2,1,1,win,20160316_228i,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 17,home,Marin,W,3-2,3,2,1,win,20160317_c1m4,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 24,home,Folsom Lake,L,5-3,5,3,2,win,20160324_ihpv,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 25,home,Folsom Lake,L,15-8,15,8,7,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 29,home,Yuba,L,6-5,6,5,1,win,20160329_7cku,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Mar 31,home,Yuba,W,5-4,5,4,1,win,20160331_cmb5,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 2,home,Solano,W,6-5,6,5,1,win,20160402_0n99,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 5,home,Solano,L,4-2,4,2,2,win,20160405_owqo,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 7,home,Los Medanos,L,7-2,7,2,5,win,20160407_s10c,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 11,home,Los Medanos,L,14-5,14,5,9,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 12,home,Napa,W,11-9,11,9,2,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 14,home,Mendocino,W,17-10,17,10,7,win,20160414_7b5i,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 16,home,Laney,L,14-2,14,2,12,win,20160416_0kg9,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 19,home,Marin,L,12-5,12,5,7,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 23,home,Folsom Lake,L,12-3,12,3,9,win,20160423_6qxv,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 26,home,Yuba,W,5-3,5,3,2,win,20160426_4h29,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 28,home,Solano,L,4-3,4,3,1,win,20160428_jhb1,0,0,0,0,0.0,,,,0.00,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
Apr 29,home,Los Medanos,L,5-2,5,2,3,win,,,,,,,,,,,,,2016,,Contra Costa,contracosta,bryanperez35mm,Bryan Perez
