date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,West LA,W,11-2,11,2,9,win,20200124_3t1p,0,0,0,0,0.0,,,,0.00,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Jan 25,home,West LA,W,4-3,4,3,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Jan 31,home,Saddleback,L,15-6,15,6,9,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 1,home,Saddleback,W,13-10,13,10,3,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 1,home,Saddleback,L,8-7,8,7,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 2,home,Oxnard,,,,,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 7,home,San Diego City,L,1-0,1,0,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 8,home,San Diego City,L,4-1,4,1,3,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 9,home,San Diego City,W,9-5,9,5,4,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 13,home,East Los Angeles,W,11-0,11,0,11,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 15,home,Cerro Coso,W,8-0,8,0,8,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 18,home,Oxnard,L,3-1,3,1,2,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 20,home,Oxnard,W,10-1,10,1,9,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 22,home,Oxnard,W,5-4,5,4,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 25,home,Fullerton,W,14-7,14,7,7,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 28,home,Chaffey,L,1-0,1,0,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Feb 29,home,Chaffey,W,9-6,9,6,3,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Mar 3,home,Ventura,W,6-3,6,3,3,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
Mar 5,home,Ventura,L,6-5,6,5,1,win,,,,,,,,,,,,,2020,,Santa Barbara,santabarbara,calebseverson9snc,Caleb Severson
