date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Glendale,W,6-5,6,5,1,win,20150127_bqi7,1,0,0,0,6.0,5,1,1,1.50,2,3,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Jan 29,home,Canyons,L,2-0,2,0,2,win,20150129_q9u1,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Jan 31,home,Citrus,W,14-6,14,6,8,win,20150131_cq3e,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 5,home,Ventura,W,6-4,6,4,2,win,20150205_gcsf,1,0,0,0,4.2,6,3,3,5.79,5,4,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 7,home,Santa Ana,W,2-0,2,0,2,win,20150207_ic3l,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 10,home,Golden West,L,4-2,4,2,2,win,20150210_l5yf,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 12,home,Mt. San Jacinto,L,5-3,5,3,2,win,20150212_aa3a,1,0,0,0,6.0,5,1,1,1.50,1,7,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 14,home,Mt. San Jacinto,W,5-4,5,4,1,win,20150214_f9eu,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 17,home,Santa Ana,L,7-2,7,2,5,win,20150217_r7yr,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 18,home,Palomar,L,7-1,7,1,6,win,20150218_wk2b,1,0,1,0,6.0,5,6,3,4.50,1,8,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 20,home,Fullerton,L,5-1,5,1,4,win,20150220_d0sc,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Feb 24,home,Golden West,W,3-2,3,2,1,win,20150224_iydm,0,0,0,1,3.2,5,1,1,2.45,2,1,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 4,home,Pasadena,W,5-4,5,4,1,win,20150304_2ge6,0,0,0,1,1.0,0,0,0,0.00,0,2,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 5,home,Pasadena,W,14-3,14,3,11,win,20150305_q9yo,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 7,home,Pasadena,W,5-0,5,0,5,win,20150307_w3ax,1,1,0,0,6.0,3,0,0,0.00,0,10,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 10,home,Mt. San Antonio,L,4-1,4,1,3,win,20150310_6krv,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 12,home,Mt. San Antonio,W,1-0,1,0,1,win,20150312_f5ok,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 14,home,Mt. San Antonio,W,4-1,4,1,3,win,20150314_e09f,1,0,0,0,6.0,4,1,0,0.00,4,6,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 17,home,Long Beach,L,3-0,3,0,3,win,20150317_311n,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 19,home,Long Beach,W,11-2,11,2,9,win,,,,,,,,,,,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 21,home,Long Beach,L,3-2,3,2,1,win,,,,,,,,,,,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 24,home,El Camino-Compton Center,W,1-0,1,0,1,win,,,,,,,,,,,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 26,home,El Camino-Compton Center,L,5-1,5,1,4,win,,,,,,,,,,,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 28,home,El Camino-Compton Center,L,2-1,2,1,1,win,20150328_1ngb,1,0,1,0,7.2,4,2,2,2.35,4,6,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Mar 31,home,Fresno City,L,9-0,9,0,9,win,20150331_mkza,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 1,home,Merced,W,10-1,10,1,9,win,20150401_hd07,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 2,home,Canyons,W,6-5,6,5,1,win,20150402_e3pi,0,1,0,0,5.0,5,2,2,3.60,2,8,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 7,home,East Los Angeles,W,3-2,3,2,1,win,20150407_8uos,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 9,home,East Los Angeles,W,6-1,6,1,5,win,20150409_jus8,1,1,0,0,7.0,5,0,0,0.00,2,5,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 11,home,East Los Angeles,W,9-1,9,1,8,win,20150411_z29t,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
Apr 14,home,El Camino,L,6-0,6,0,6,win,20150414_se2j,0,0,0,0,0.0,,,,0.00,,,2015,,Cerritos,cerritos,kylecarpenter0nbg,Kyle Carpenter
