date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 5,home,Reedley,L,8-7,8,7,1,win,20160205_g1j9,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 6,home,Sequoias,W,13-8,13,8,5,win,20160206_mtjn,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 9,home,Diablo Valley,L,4-3,4,3,1,win,20160209_1btk,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 10,home,De Anza,W,4-1,4,1,3,win,20160210_qot0,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 13,home,Diablo Valley,W,7-5,7,5,2,win,20160213_vn9j,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 15,home,San Francisco,W,14-0,14,0,14,win,20160215_enk6,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 23,home,San Mateo,L,9-5,9,5,4,win,20160223_bq6p,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 25,home,San Mateo,W,9-5,9,5,4,win,20160225_7vl0,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Feb 27,home,San Mateo,W,5-4,5,4,1,win,20160227_fpri,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 1,home,Yuba,W,3-1,3,1,2,win,20160301_1bxz,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 3,home,Yuba,W,13-5,13,5,8,win,20160303_89bf,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 8,home,Folsom Lake,L,6-4,6,4,2,win,20160308_5dsh,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 9,home,Folsom Lake,L,6-5,6,5,1,win,20160309_pi7i,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 15,home,Contra Costa,W,12-0,12,0,12,win,20160315_modv,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 17,home,Contra Costa,L,3-2,3,2,1,win,20160317_c1m4,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 19,home,Solano,W,5-4,5,4,1,win,20160319_g2f6,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 23,home,Solano,W,6-5,6,5,1,win,20160323_l43x,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 24,home,Napa,W,7-3,7,3,4,win,20160324_jpmk,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 25,home,Napa,W,6-2,6,2,4,win,20160325_jqjm,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 29,home,Los Medanos,L,7-6,7,6,1,win,20160329_we1w,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Mar 31,home,Los Medanos,L,7-1,7,1,6,win,20160331_orze,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 2,home,Mendocino,W,6-1,6,1,5,win,20160402_g1sf,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 5,home,Mendocino,W,9-4,9,4,5,win,20160405_ouvw,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 7,home,Laney,L,8-4,8,4,4,win,20160407_904o,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 12,home,Yuba,W,10-5,10,5,5,win,20160412_fvgs,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 13,home,Laney,L,11-10,11,10,1,win,20160413_nu6o,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 14,home,Folsom Lake,L,8-2,8,2,6,win,20160414_fw2w,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 21,home,Solano,W,11-4,11,4,7,win,20160421_7cjr,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 26,home,Los Medanos,W,10-7,10,7,3,win,20160426_dnmo,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 28,home,Mendocino,W,7-4,7,4,3,win,20160428_6xri,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
Apr 29,home,Laney,W,4-2,4,2,2,win,20160429_5z53,0,0,0,0,0.0,,,,0.00,,,2016,,Marin,marin,marcuschiub5nz,Marcus Chiu
