date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,West Valley,W,10-2,10,2,8,win,20200124_6f1v,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Jan 25,home,West Valley,L,8-7,8,7,1,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Jan 28,home,West Valley,W,9-5,9,5,4,win,20200128_1arx,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Jan 30,home,Shasta,L,12-6,12,6,6,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Jan 31,home,Feather River,L,2-1,2,1,1,win,20200131_9byh,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 1,home,Shasta,W,10-1,10,1,9,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 7,home,Hartnell,W,9-5,9,5,4,win,20200207_it6m,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 8,home,Hartnell,W,3-1,3,1,2,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 11,home,Mission,L,5-2,5,2,3,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 13,home,Butte,L,7-3,7,3,4,win,,,,,,,,,,,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 14,home,Butte,L,9-2,9,2,7,win,20200214_liyi,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 15,home,Butte,L,1-0,1,0,1,win,20200215_d9ej,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 20,home,Solano,W,6-3,6,3,3,win,20200220_2qd3,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 21,home,Solano,W,5-4,5,4,1,win,20200221_ej1v,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 25,home,Cosumnes River,W,14-10,14,10,4,win,20200225_ydi4,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 27,home,Cosumnes River,L,6-3,6,3,3,win,20200227_rvpr,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
Feb 28,home,Cosumnes River,W,14-12,14,12,2,win,20200228_cw1m,0,0,0,0,0.0,,,,0.00,,,2020,,American River,americanriver,dillenfarrellyaem,Dillen Farrell
