date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Rio Hondo,L,7-1,7,1,6,win,20140130_zglx,0,0,0,0,1.0,2,1,1,9.00,0,1,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Feb 6,home,Citrus,W,9-8,9,8,1,win,20140206_5iid,0,0,0,0,1.0,0,0,0,0.00,0,1,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Feb 11,home,Fullerton,L,7-6,7,6,1,win,20140211_ym4u,0,0,0,0,0.1,,,,0.00,1,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Feb 15,home,Cerritos,W,6-3,6,3,3,win,20140215_mbyp,1,0,0,0,4.1,3,2,1,2.08,3,1,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Feb 20,home,Mt. San Antonio,L,6-1,6,1,5,win,20140220_86fb,0,0,0,0,0.1,1,3,3,81.00,2,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Mar 6,home,Grossmont,L,3-2,3,2,1,win,20140306_krpe,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Mar 7,home,Imperial Valley,W,6-3,6,3,3,win,20140307_2z61,0,0,0,0,1.2,,,,0.00,2,2,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Mar 20,home,Palomar,L,13-4,13,4,9,win,20140320_6fcm,0,0,0,0,1.0,1,,,0.00,1,1,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Mar 29,home,San Diego Mesa,L,2-1,2,1,1,win,20140329_vizl,0,0,0,0,3.0,1,1,,0.00,1,4,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Apr 17,home,Grossmont,L,12-2,12,2,10,win,20140417_yg2k,1,0,1,0,4.2,5,5,1,1.93,3,2,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
Apr 24,home,Southwestern,L,10-1,10,1,9,win,20140424_cjnw,1,0,1,0,1.2,7,7,6,32.40,2,0,2014,2013-14,Mt. San Jacinto,mtsanjacinto,christopherwolfordfw2p,Christopher Wolford
