date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Chaffey,L,12-4,12,4,8,win,20230127_lwuy,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Jan 28,home,Pasadena City,L,12-3,12,3,9,win,20230128_rf85,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 2,home,Ventura,W,20-10,20,10,10,win,20230202_09u5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 4,home,Ventura,L,17-11,17,11,6,win,20230204_je25,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 7,home,San Bernardino Valley,L,11-8,11,8,3,win,20230207_5luo,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 9,home,Barstow,W,16-6,16,6,10,win,20230209_fyru,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 10,home,Victor Valley,W,10-6,10,6,4,win,20230210_7adu,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 11,home,Victor Valley,L,3-2,3,2,1,win,20230211_p19l,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 14,home,Pasadena City,L,16-5,16,5,11,win,20230214_nuj5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 16,home,Mt. San Jacinto,L,7-5,7,5,2,win,20230216_bxre,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 18,home,Rio Hondo,L,11-4,11,4,7,win,20230218_ny8v,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 21,home,San Bernardino Valley,W,9-2,9,2,7,win,20230221_x04j,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Feb 26,home,Cypress,L,2-1,2,1,1,win,20230226_w88g,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 2,home,Golden West,L,12-4,12,4,8,win,20230302_rc57,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 4,home,Mt. San Jacinto,L,11-2,11,2,9,win,20230304_vnh9,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 7,home,LA Mission,L,10-3,10,3,7,win,20230307_we2x,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 9,home,LA Mission,L,7-3,7,3,4,win,20230309_ikd8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 11,home,LA Mission,L,8-3,8,3,5,win,20230311_8hth,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 13,home,Antelope Valley,L,16-15,16,15,1,win,20230313_m2cl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 17,home,Antelope Valley,W,12-9,12,9,3,win,20230317_mrrb,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 18,home,Antelope Valley,L,7-5,7,5,2,win,20230318_83y5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 23,home,LA Valley,L,8-2,8,2,6,win,20230323_e6bz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 24,home,LA Valley,L,17-2,17,2,15,win,20230324_alo5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 27,home,LA Valley,L,7-3,7,3,4,win,20230327_xwgt,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Mar 28,home,West LA,W,13-3,13,3,10,win,20230328_6wnm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 1,home,West LA,W,12-0,12,0,12,win,20230401_k8q2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 1,home,West LA,W,8-6,8,6,2,win,20230401_1mvg,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 4,home,Mt. San Antonio,L,6-4,6,4,2,win,20230404_7ogl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 6,home,Mt. San Antonio,L,19-7,19,7,12,win,20230406_6tm1,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 8,home,Golden West,L,9-2,9,2,7,win,20230408_l876,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 11,home,Glendale,L,12-6,12,6,6,win,20230411_2ipu,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
Apr 14,home,Glendale,L,12-8,12,8,4,win,20230414_duhz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Citrus,citrus,devondiaz63xc,Devon Diaz
